Sample_ID,Collection,Coll_No,Plot_unit,Feature_Type,Feature_Name,Top_Depth,Bottom_Depth,Field_Number,Collection_Date,Date_Rounding,Collectors,Country_Name,NZMG_Sheet,NZMG_East,NZMG_North,Latitude,Longitude,Method,Accuracy,Site_Description,In_Situ,Rock_Description,Colour,Litho2014_strat_name,Informal_strat_unit,Rock_Types,Age_Min,Age_Max,Sample_Types,Lab_Sample_ID(s),Material(s),Part_Analysed,Analysis_ID(s),Investigator(s),Analysis_Method(s),Geochron_Method(s),Laboratory(s),Lab_Number(s),Analysis_Date(s),Analysis_Date_Rounding(s),Analysis_Publication(s),Analysis_Bib_Ref(s),Analysis_Comment(s),age_sample_result_Ma,age_sample_2sig_err_abs,SiO2,TiO2,Al2O3,FeOT,Fe2O3T,Fe2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5,Cr2O3,H2O_plus,H2O_minus,CO2,LOl,Majors_total,As,Ba,Ce,Co,Cr,Cs,Cu,Dy,Er,Eu,Ga,Gd,Hf,Ho,La,Lu,Nb,Nd,Ni,Pb,Pr,Rb,Sc,Sm,Sr,Ta,Tb,Th,Tm,U,V,Y,Yb,Zn,Zr,He4_raw_nnc,He4_corr_nnc,He_R_Ra_raw,He_R_Ra_corr,He_R_Ra_cor_err,dO18,Rb87_Sr86,Sr87_Sr86,Sr87_Sr86_err_abs,Sm147_Nd144,Nd143_Nd144,Nd143_Nd144_err_abs,Lu176_Hf177,Hf176_Hf177,Hf176_Hf177_err_abs,Pb206_Pb204,Pb206_Pb204_err_abs,Pb207_Pb204,Pb207_Pb204_err_abs,Pb208_Pb204,Pb208_Pb204_err_abs,age_model_assumed_Ma,Sr87_86i_calc,Nd143_144i_calc,eNdi_calc,Hf176_177i_calc,eHfi_calc,Pb206_204i_calc,Pb207_204i_calc,Pb208_204i_calc,Petlab notes,Age_Num,Age,ReconLon,ReconLat,ReconAge,ReconPlateID,gridage,gridcrust,gridsubcrust,gridlith,gridsublith,gridsed,gridsubsed,gridserp,gridsubserp,gridslabtop,gridslabage,gridslabdip,gridslabthick,gridslabvel,gridslabsubage
250759,other,KN-NC49,Horomaka,Surface,,,,KN-NC49,2006-01-01 00:00:00,Year,"Nicholson, K.N.",New Caledonia,,,,-22.2380447260805,166.49625691001,,,Tina upper,Yes,rhyolite,,,,rhyolitic,Cretaceous,Cretaceous,unknown,106522,"whole rock, zircon",,140287,"Nicholson, K.N.","ICP-MS, XRF",U-Pb,"SGS, Notre Dame",,2011-01-01 00:00:00,Year,http://doi.org/10.1016/j.lithos.2011.03.018,,Pub totals wrong. LOI=1.32,88.5,5.4,80.86,0.21,11.4,,1.12,,,0.01,0.12,0.09,5.97,0.19,0.03,,,,,,100.0,,108,137.36,31.0,5,,11,12.5,6.21,2.74,,12.9,14,2.19,64.54,0.74,113,67.74,,8,16.43,2,5,14.23,101.0,7.46,1.84,13.86,0.78,3.56,4.0,55.0,5.14,43.0,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,201,166.49625691001,-22.2380447260805,201.0,845.0,29.81615447998047,8.323132533405442e-06,0.0,3.981737791036721e-06,0.0,0.0,0.0,0.0,0.0,480.0,63.93140411376953,39.379581451416016,99001.8828125,0.09391387552022934,36.653498166745216
106015,Victoria University (VU),32458,Horomaka,Surface,,,,,1992-01-01 00:00:00,Decade,"Grapes, R.H.",New Zealand,O30,2556799.99999997,5914999.99998998,-41.9724549440274,173.564548431589,,50.0,Gladstone Stream,Yes,Basanite dike,,Pahau Terrane,Awatere Dike Swarm,basanitic & hypabyssal: basic,Paleocene,Cretaceous,hand specimen & normal thin section,1564,whole rock,,15224,"Grapes, R.H.",geochron methods,K-Ar,INS,,"January 1, 1992",Decade,Grapes et al. 1992,,,100.0,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,201,-166.7422553016684,-78.46032969946081,201.0,8067.0,118.8485336303711,2.8323461265244987e-06,0.0,3.918107722711284e-06,0.0,0.0,0.0,0.0,0.0,1580.0,0.0,0.0,0.0,0.0,122.99039875171641
107809,other,RMB-S10-57,Horomaka,Surface,,,,,1989-01-01 00:00:00,Decade,"Briggs, R.M.",New Zealand,R15,2681600.00000088,6369800.00003895,-37.8600191258095,174.9477521937,,50.0,Van Houte Road,Yes,olivine tholeiite,,Okete Volcanic Formation,Alexandra Volcanics,basaltic,Pliocene,Pliocene,,1782,whole rock,,17621,"Briggs, R.M.",geochron methods,K-Ar,HRI,S10-57,"January 1, 1989",Decade,Briggs et al. 1989,,,2.37,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.332999999999999,202,-178.728042592979,-76.98779476400104,202.0,8065.0,117.8514175415039,2.8295676202105824e-06,0.0,3.923360964108724e-06,0.0,0.0,0.0,0.0,0.0,1590.0,0.0,0.0,0.0,0.0,120.97930360135419
105604,INS R (R),10489,Horomaka,Surface,,,,,32143,Decade,"Sewell, R.J.",New Zealand,M36,2483900.00000014,5717599.99996963,-43.7502636389144,172.675690524751,,,"Kaituna Valley, Banks Peninsula",Yes,olivine hawaiite,,Diamond Harbour Volcanic Group,Stoddart Basalt,trachytic & andesitic,Pliocene,Miocene,hand specimen,1509,whole rock,,14615,"Sewell, R.J.",geochron methods,K-Ar,INS,R10489,"January 1, 1988",Decade,Sewell 1988,,,6.8,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,203,-166.75170103302028,-79.62709149305901,203.0,813.0,116.84912872314453,2.826571517289267e-06,0.0,3.929269951186143e-06,0.0,0.0,0.0,0.0,0.0,1580.0,0.0,0.0,0.0,0.0,128.25203085232528
171623,Otago University (OU),52357,Horomaka,Surface,,,,52357,39448,Decade,"Adams, C.J. & Coombs, D.S.",New Zealand,I44,2326600.00000137,5492799.9999513,-45.7504029479523,170.644432281192,"Map - 1:50,000 scale",50.0,Long Beach,Yes,trachyandestite,,Dunedin Volcanic Group,Dunedin Volcanic Group,trachytic & andesitic,Miocene,Miocene,hand specimen,5483,whole rock,,66900;66888,"Coombs, D.S.;Adams, C.J.",XRF;geochron methods,;K-Ar,Otago U;INS,;,"January 1, 2008;January 1, 2008",Decade;Decade,;,,,13.1,0.3,56.74,0.87,18.37,,6.84,,,0.15,1.55,3.79,6.11,3.99,0.32,,,,,0.77,99.5,,966,148,,12,,13,,,,25,,,,90,,86,47,12,14,18.0,99,5,,711.0,,,14,,2,27.0,26.0,,82.0,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,203,-178.2005357777017,-81.20262338018728,203.0,813.0,116.85059356689453,2.826631998686935e-06,0.0,3.927618763555074e-06,0.0,0.0,0.0,0.0,0.0,1590.0,0.0,0.0,0.0,0.0,154.0
106981,other,BFH-MP112,Horomaka,Surface,,,,,33604,Decade,"Houghton, B.F.",New Zealand,U12,2800700.00000175,6430400.00004854,-37.2825417398132,176.275247198328,,50.0,"NE lava shield segment, Mayor Island",Yes,peralkaline lava,,Oira Pyroclastite,Mayor Island volcanics,peralkaline,Quaternary,Quaternary,,1673,whole rock,,16458,"Houghton, B.F.",geochron methods,K-Ar,USGS,,"January 1, 1992",Decade,Houghton et al. 1992,,,0.053,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,204,-177.65425858629158,-75.56420245110854,204.0,8065.0,115.85095977783203,2.823703425747226e-06,0.0,3.927876605303027e-06,0.0,0.0,0.0,0.0,0.0,1590.0,122.27806091308594,51.66242599487305,336592.6875,0.14109662175178528,108.70238255272238
106816,ANU (GA),2020,Horomaka,Surface,,,,,1968-01-01 00:00:00,Decade,"Stipp, J.J.",New Zealand,N36,2490416.00000005,5723284.99997025,-43.6992964131227,172.756787308288,,50.0,"SE of Trig ZZ, Herabert Peak area",Yes,basalt,,Akaroa Volcanic Group,Akaroa Volcano,basaltic,Miocene,Miocene,hand specimen,1656,whole rock,,16225,"Stipp, J.J.",geochron methods,K-Ar,ANU,GA2020,"January 1, 1968",Decade,Stipp & McDougall 1968,,,8.44,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,204,-167.74690697657186,-79.41379844241789,204.0,813.0,115.84947967529297,2.823650675054523e-06,0.0,3.9295077840506565e-06,0.0,0.0,0.0,0.0,0.0,1580.0,0.0,0.0,0.0,0.0,127.89792539351632
100515,GNS P (P),78588,Horomaka,Dredge,GEORSTOM1-10,,,GEORSTOM1-10DA,25933,Year,ORSTOM,Offshore Regions,,,,-23.2952395112,168.294842332948,,1000.0,Loyalty Ridge. GEORSTOM-1 dredge site 10,Yes,Fresh grey basalt. One of two 5x4x3cm angular blocks,N 7,,,"basaltic & rudaceous (cgl, br)",Miocene,Cretaceous,hand specimen & normal thin section & powder,5461,whole rock,,73780;66587,"Mortimer, N.;Mortimer, N.",ICP-MS laser;XRF,Ar-Ar,Otago U;Otago U; UCSB,;,"January 20, 2010;October 15, 2009",;,Mortimer et al 2014 Tectonics,,Medium quality,23.0,1,56.26,1.17,18.06,,5.64,,,0.04,0.94,5.93,5.0,3.9,1.55,,,,,1.59,100.08,6,601,56.81,,12,3.4,22,6.85,3.85,1.34,20,7.58,7.2,,29.34,0,11,30.39,24,18,6.83,91,15,8.39,340.0,1,,8.1,,4.6,87.0,36.3,3.1,113.0,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,205,168.294842332948,-23.2952395112,205.0,845.0,29.01043701171875,8.284363502752967e-06,0.0,3.981254394602729e-06,0.0,0.0,0.0,0.0,0.0,470.0,19.435871124267578,22.480371475219727,56074.859375,0.005505291745066643,39.0
106764,INS R (R),7508,Horomaka,Surface,,,,AU15,1983-01-01 00:00:00,Decade,"Adams, C.J.",New Zealand,,,,-50.85,166.0167,,500.0,"Camp Cove, Auckland Islands",Yes,mugearite,,,Carnley Volcano,trachytic & andesitic & basaltic,Miocene,Miocene,hand specimen,1649,whole rock,,16142,"Adams, C.J.",geochron methods,K-Ar,INS,R7508,"January 1, 1983",Decade,Adams 1983,,,25.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,205,138.94856771176273,-82.76752403522701,205.0,813.0,102.55233001708984,2.7828120892081643e-06,0.0,3.94015432902961e-06,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,154.70969323994396
106484,INS R (R),3265,Horomaka,Surface,,,,,28856,Decade,"Oliver, P.J.",New Zealand,K36,2388300.0000005,5734099.99997158,-43.5923601112312,171.492599831392,,50.0,Mt Alford,Yes,dolerite,,Mount Somers Volcanics Group,Cover Mount Somers Volcanics,hypabyssal: basic,Cretaceous,Cretaceous,hand specimen,1614,whole rock,,15782,"Adams, C.J.",geochron methods,K-Ar,INS,R3265,"January 1, 1979",Decade,Grindley et al. 1977,,,89.4,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,205,-173.61606153385824,-78.91145808237854,205.0,813.0,114.85054016113281,2.820725057972595e-06,0.0,3.9276615098060574e-06,0.0,0.0,0.0,0.0,0.0,1590.0,0.0,0.0,0.0,0.0,126.15561758032648
171538,Otago University (OU),54926,Horomaka,Surface,,,,54926,39448,Decade,"Adams, C.J. & Coombs, D.S.",New Zealand,J42,2341300.00000122,5546299.99995256,-45.2727987316899,170.850861869474,"Map - 1:50,000 scale",50.0,Lookout Bluff,Yes,Olivine Basalt,,Dunedin Volcanic Group,Dunedin Volcanic Group,basaltic,Miocene,Miocene,hand specimen,5479,whole rock,,139553;139585;139672;139520;66840;66797,"Hoernle, K.;Hoernle, K.;Timm, C.;Hoernle, K.;Coombs, D.S.;Adams, C.J.",ICP-MS;TIMS;TIMS;XRF;XRF;geochron methods,;;;;;K-Ar,Kiel U;Kiel U;Kiel U;Kiel U;Otago U;INS,;;;;;,"January 1, 2006;January 1, 2006;January 1, 2010;January 1, 2006;January 1, 2008;January 1, 2008",Year;Year;Year;Year;Decade;Decade,Hoernle et al 2006;Hoernle et al 2006;Timm et al 2010;Hoernle et al 2006;;,,,8.9,0.9,47.12,1.92,13.01,,12.9,,,0.18,10.42,8.73,3.36,1.01,0.38,,1.86,,0.08,0.78,99.81,,253,46,73.06,376,0.68,64,4.04,1.91,1.54,18,4.54,3.05,0.74,30,0.22,29,32,240,7,7.0,23,20,4.86,434.0,1.4,0.73,3,0.25,1,194.0,24.0,1.58,96.0,155,,,,,,,,0.703261,7e-06,,0.512887,7e-06,,0.282965,7e-06,19.253,0.002,15.618,0.002,38.935,0.003,,,,,,,,,,,23.03,206,179.86383360403968,-80.13466018818649,206.0,813.0,113.85160827636719,2.8177857984701404e-06,0.0,3.9274532355193514e-06,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,151.03747550164667
106798,ANU (GA),2002,Horomaka,Surface,,,,,1968-01-01 00:00:00,Decade,"Stipp, J.J.",New Zealand,M36,2479676.00000015,5725560.99997051,-43.6784588202622,172.623690293311,,50.0,2.4 km N of junction of Gebbies Pass on Summit Road,Yes,basalt,,Lyttelton Volcanic Group,Lyttelton Volcano,basaltic,Miocene,Miocene,hand specimen,1654,whole rock,,16207,"Stipp, J.J.",geochron methods,K-Ar,ANU,GA2002,"January 1, 1968",Decade,Stipp & McDougall 1968,,,12.22,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,206,-170.79598488475827,-78.99678296357801,206.0,813.0,113.85032653808594,2.81773691312992e-06,0.0,3.927593752450775e-06,0.0,0.0,0.0,0.0,0.0,1590.0,0.0,0.0,0.0,0.0,125.47835624465367
106520,INS R (R),3726,Horomaka,Surface,,,,,28856,Decade,"Oliver, P.J.",New Zealand,J36,2350000.00000071,5718999.99997,-43.7210299240279,171.013985618401,,50.0,"Lodge Stream, Rangitata Gorge",Yes,andesite,,Mount Somers Volcanics Group,Cover Mount Somers Volcanics,andesitic,Cretaceous,Cretaceous,hand specimen,1620,whole rock,,15842,"Adams, C.J.",geochron methods,K-Ar,INS,R3726,"January 1, 1979",Decade,Adams & Oliver 1979,,,63.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,206,-176.64619587000917,-78.71576602116733,206.0,813.0,113.85103607177734,2.8177673812024295e-06,0.0,3.927259967895225e-06,0.0,0.0,0.0,0.0,0.0,1590.0,0.0,0.0,0.0,0.0,125.60837962916519
99060,other,CHT-12,Horomaka,Surface,,,,12,2005-01-01 00:00:00,Year,"Blusztajn, J. & Hart, S.R. & Panter, K.S.",New Zealand,,,,-43.7437461911943,176.557858924483,GPS - Field,10.0,Waitaha Creek,Yes,Transitional Basalt Lava,,,,basaltic & lava flow,Cretaceous,Cretaceous,"hand specimen:Bowling Green State University, Geology Department",5333,whole rock,,64611;64587;64572,"Panter, K.S.;Panter, K.S.;Panter, K.S.",TIMS;XRF;geochron methods,;;Ar-Ar,New Mexico Tech;New Mex Tech;New Mex Tech,;;,"January 1, 2005;January 1, 2005;January 1, 2005",Year;Decade;Decade,;;,Panter et al 2006,,85.45,0.59,45.91,3.55,13.23,13.75,,,,0.19,9.44,8.77,2.58,1.73,0.85,,,,,1.72,98.8,,452,125.1,,233,0.47,42,,,3.8,25,,9.61,,57.1,0.31,69,55.7,209,4.53,,36,22.1,12.69,977.0,4.43,1.51,6.48,,1.82,226.0,39.0,2.35,144.0,416,,,,,,,0.1067,0.703183,1.8e-05,0.1381,0.512825,1e-05,,,,20.303,,15.742,,39.821,,,0.703052,0.512748,4.3,,,19.98,15.727,39.443,,145.0,206,-155.73314774764052,-79.44558394855989,206.0,813.0,113.84833526611328,2.8176584692118922e-06,0.0,3.9306169128394686e-06,0.0,0.0,0.0,0.0,0.0,1540.0,0.0,0.0,0.0,0.0,127.02127889013946
106953,ANU (GA),3253,Whakaari,Surface,,,,,1968-01-01 00:00:00,Decade,"Stipp, J.J.",New Zealand,T17,2766816.00000105,6309189.00003092,-38.3847027145054,175.938487994804,,50.0,"Ongaroto, central North Island",Yes,basalt,,Whakaari Supersuite,Central Volcanic Zone,basaltic,Quaternary,Quaternary,hand specimen,1670,whole rock,,16425,"Stipp, J.J.",geochron methods,K-Ar,ANU,GA3253,"January 1, 1968",Decade,Stipp 1968,,,0.093,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,207,-179.16642868098498,-75.99404122608941,207.0,8065.0,112.85152435302734,2.8147669581812806e-06,0.0,3.928519163309829e-06,0.0,0.0,0.0,0.0,0.0,1590.0,121.85549926757812,46.80437469482422,673148.625,0.1180998757481575,116.44214682523852
105356,Auckland University (AU),44023,Horomaka,Surface,,,,,1993-01-01 00:00:00,Decade,"Smith, I.E.M.",New Zealand,Q06,2629800.00000114,6616700.00006937,-35.644512179193,174.314950774273,,,Vinegar Hill flow,Yes,quartz tholeiite,,Kerikeri Volcanic Group,Northland Basalts,basaltic,Pliocene,Pliocene,hand specimen,1480,whole rock,,14313,"Smith, I.E.M.",geochron methods,K-Ar,HRI,AU44023,"January 1, 1993",Decade,Smith et al. 1993,,,2.52,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.332999999999999,207,172.23418071303547,-73.93420160469344,207.0,8065.0,112.8519515991211,2.8147865123173688e-06,0.0,3.931691026082262e-06,0.0,0.0,0.0,0.0,0.0,210.0,108.86671447753906,51.170406341552734,222612.140625,0.1403244435787201,114.84463810908277
227273,other,TAN0713-19DR07 B2.1,Horomaka,Dredge,TAN0713-19DR07 B2.1,,,TAN0713-19DR07 B2.1,2007-01-01 00:00:00,Decade,"Dadd, K.A. & R/V Tangaroa",Offshore Regions,,,,-26.8819494344971,161.799921126871,GPS - Differential,2.0,"Smeagol Volcano, Lord Howe Rise (unofficial volcano name)",Yes,Scoriaceous basalt,,,,basaltic,,,unknown,8366,whole rock,,103566;103554,"Dadd, K.A.;Dadd, K.A.",XRF;geochron methods,;other,ANU;Macquarie U,;,"January 1, 2011;January 1, 2011",Decade;Decade,;Dadd et al 2011,Dadd et al 2011,Dated as Late Miocene-Pliocene from seismic reflectors,7.1,4.5,49.99,2.2,12.49,,,5.4,3.16,0.17,4.35,7.27,2.36,0.56,0.4,,,,,11.08,99.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,150.1421126444144,-64.40030015325172,207.0,869.0,101.91034698486328,2.7600954126683064e-06,0.0,3.931223545805551e-06,0.0,0.0,0.0,0.0,0.0,220.0,101.94434356689453,26.76192855834961,110088.109375,0.023491473868489265,108.48445659860309
227268,other,TAN0713-37BS09_C1,Horomaka,Dredge,TAN0713-37BS09_C1,,,TAN0713-37BS09_C1,2007-01-01 00:00:00,Decade,"Dadd, K.A. & R/V Tangaroa",Offshore Regions,,,,-26.7819579567346,159.419944487687,GPS - Differential,2.0,"Gifford Seamount, Lord Howe Rise",Yes,Basalt,,,,basaltic,,,unknown,8366,whole rock,,103549;103561,"Dadd, K.A.;Dadd, K.A.",ICP-MS;geochron methods,;other,Macquarie U;Macquarie U,;,"January 1, 2011;January 1, 2011",Decade;Decade,;Dadd et al 2011,Dadd et al 2011,Associated volcaniclastic limestone (foram zone N8 Quilty 1993) dates volcanism,15.7,0.6,,,,,,,,,,,,,,,,,,,,,215.91,42.46,,393.63,,,4.23,2.01,1.96,,5.68,4.71,0.79,24.29,0.21,34.85,25.55,173.51,2.33,6.16,25.35,,5.62,371.37,,0.81,2.29,,,254.06,26.62,1.49,,219.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,145.22212730965956,-64.38268881575166,207.0,869.0,101.30323791503906,2.7580235837376676e-06,0.0,3.94073913412285e-06,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,132.18022976664759
105400,Auckland University (AU),41640,Horomaka,Surface,,,,,1994-01-01 00:00:00,Decade,"Briggs, R.M.",New Zealand,R12,2676800.00000105,6437800.00004914,-37.2483880900282,174.876514643743,,,Puni Domain cone,Yes,transitional basalt,,Kerikeri Volcanic Group,Franklin Basalts,basaltic,Quaternary,Quaternary,hand specimen & normal thin section,1485,whole rock,,14361,"Briggs, R.M.",geochron methods,K-Ar,HRI,S16-162,"January 1, 1994",Decade,Briggs et al. 1994,,,0.66,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,208,175.1902252012236,-75.03877116379793,208.0,8065.0,111.85193634033203,2.8117485726397717e-06,0.0,3.9309575186052825e-06,0.0,0.0,0.0,0.0,0.0,210.0,118.93749237060547,51.557472229003906,223926.78125,0.1409359723329544,115.0
106131,INS R (R),12767,,Surface,,,,,1994-01-01 00:00:00,Decade,"Adams, C.J.",New Zealand,T11,2748200.00000166,6469900.00005439,-36.9425806017105,175.670072301216,,50.0,Taurahuehue Stream; old quarry,Yes,basaltic andesite,,Waiwawa Subgroup,Taurahuehue Andesite,andesitic & basaltic,Miocene,Miocene,hand specimen,1576,whole rock,,15351,"Adams, C.J.",geochron methods,K-Ar,INS,R12767,"January 1, 1994",Decade,Adams et al. 1994,,,9.4,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,208,177.0071665963407,-74.52230837997702,208.0,8065.0,111.8519058227539,2.8117453894083155e-06,0.0,3.93010486732237e-06,0.0,0.0,0.0,0.0,0.0,210.0,107.86998748779297,51.27481460571289,222590.6875,0.1409691721200943,112.0
169051,other,RVAN-17-48.3,Arc,Dredge,Nesmeyanov-N17-48,,,,,,"Ballance, P.F.",Offshore Regions,,,,-32.325,179.228,,,Western flank Star of Bengal Bank (Kermadec Ridge),,,,,,,,,,,whole rock,,44848,"Itaya, T.",geochron methods,K-Ar,Okayama University of Science,S25-155,32874,Decade,"Ballance et al 1999, Marine Geology",,,2.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,179.228,-32.325,209.0,823.0,42.567176818847656,8.913591045711655e-06,0.0,3.886962531396421e-06,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,0.0,24.23674558520232
107848,other,SCB-WWW-R2,Arc,Surface,,,,,1992-01-01 00:00:00,Decade,"Bergman, S.C.",New Zealand,O06,2544600.00000046,6626600.00006903,-35.5638463415406,173.373690648606,,50.0,Waiwhatawhata Stream Mouth,Yes,Basalt,,Waipoua Basalt,Waipoua Complex,basaltic,Miocene,Miocene,,1786,whole rock,,17666,"Bergman, S.C.",geochron methods,K-Ar,USGS,,"January 1, 1992",Decade,Bergman et al. 1992,,,19.3,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,209,168.40451133228524,-73.5479073379836,209.0,8065.0,109.084228515625,2.7830362796521513e-06,0.0,3.928669229935622e-06,0.0,0.0,0.0,0.0,0.0,210.0,109.86347961425781,51.06739807128906,222625.25,0.13969165086746216,114.83575675154059
232744,GNS P (P),84761,Arc,Dredge,VESPA-33,1391,1391,VESPA-DR33Ai,42166,,"Mortimer, N. & Patriat, M. & VESPA",Offshore Regions,,,,-28.3442081784812,173.052009139415,,200.0,"Three Kings Ridge area. South side of long guyot at relatively shallow water depth, northern Three Kings Ridge.",Yes,"Extremely hard, compact and tough medium light grey, nonvesicular very weakly olivine-porphyritic basaltic andesite. Feldspathic groundmass. Fresh interior.",N 6,,,andesitic & basaltic,Pliocene,Cretaceous,hand specimen & normal thin section,10594,whole rock,,139314;139371;139437;139412,"Agranier, A.;Agranier, A.;Agranier, A.;Mortimer, N.",ICP-AES;ICP-MS;TIMS;geochron methods,;;;Ar-Ar,U Bretagne Occidentale;U Bretagne Occidentale;U Bretagne Occidentale;UCSB,;;;,"January 1, 2007;January 1, 2017;January 1, 2017;January 1, 2017",Year;Year;Year;Year,Mortimer et al VESPA unpub 2019,,Ar-Ar quality A plag also dated (C),23.09,0.34,48.9,0.6,19.4,,11.3,,,0.2,5.2,12.3,2.0,0.4,0.1,,,,,0.9,101.3,,217,8.99,38.9,35.5,0.16,105,2.34,1.6,0.74,16.6,1.98,0.95,0.53,4.26,0.22,0.964,5.86,26.8,3.66,1.15,3.09,39.3,1.83,304.0,0.06,0.36,0.85,0.22,0.14,317.0,14.8,1.42,41.0,32.8,,,,,,,,0.703662,,,0.51294,1.1e-05,,0.283109,4e-06,19.064,,15.61,,38.813,,,,,5.89,,,,,,,145.0,209,173.052009139415,-28.3442081784812,209.0,835.0,35.41242218017578,8.522963071300182e-06,0.0,3.901281161233783e-06,0.0,0.0,0.0,0.0,0.0,770.0,0.0,0.0,0.0,0.0,35.6136981569079
105483,Auckland University (AU),36484,Horomaka,Surface,,,,36484,1990-01-01 00:00:00,Decade,"Law, B.A. & Ruddock, R.",New Zealand,O03,2541600.00000026,6704900.00004618,-34.8583942562049,173.33533419433,"Map - 1:50,000 scale",50.0,450m N Pukeke Trig,Yes,Hornblende basaltic andesite dike,,Ruaumoko Volcanic Region,Doubtless Bay Dikes Hbl Andesite 1a,andesitic & basaltic & hypabyssal: basic,Miocene,Cretaceous,hand specimen,1494,whole rock,,54137;55130;14459,"Ruddock, R.;Law, B.A.;Law, B.A.",XRF;XRF;geochron methods,;;K-Ar,Auckland U;Auckland U;INS,;;R10449,"January 1, 1990;January 1, 1983;January 1, 1983",Decade;Year;Decade,";;Law, B.A., 1983","Law 1983, Ruddock 1990 theses",Possibly from Law 1983,25.0,0.4,50.53,0.89,15.46,,,6.38,3.73,0.32,6.72,5.72,3.6,1.38,0.17,,,1.33,,3.66,99.89,,318,,,249,,39,,,,14.5,,,,19,,5,,56,6,,36,,,268.0,,,4,,0.5,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,209,167.67348425950084,-72.87405580184314,209.0,8065.0,108.82376861572266,2.781303237497923e-06,5.587455234490335e-06,3.929639206035063e-06,7.871034995332593e-06,0.0,0.0,0.0,1.1253333349357382e-05,210.0,86.99913787841797,40.06040954589844,325490.0,0.08993984758853912,112.9586390021964
